Year,Month,Product,Sub-product,Count
2014,3,Debt collection,Federal student loan,66
2014,3,Debt collection,I do not know,720
2014,3,Debt collection,Medical,317
2014,3,Debt collection,Mortgage,132
2014,3,Debt collection,Non-federal student loan,78
2014,3,Debt collection,"Other (i.e. phone, health club, etc.)",986
2014,3,Debt collection,Payday loan,293
2014,3,Money transfers,Domestic (US) money transfer,42
2014,3,Money transfers,International money transfer,54
2014,3,Mortgage,Conventional adjustable mortgage (ARM),532
2014,3,Mortgage,Conventional fixed mortgage,1370
2014,3,Mortgage,FHA mortgage,447
2014,3,Mortgage,Home equity loan or line of credit,203
2014,3,Mortgage,Other mortgage,1454
2014,3,Mortgage,Reverse mortgage,39
2014,3,Mortgage,Second mortgage,16
2014,3,Mortgage,VA mortgage,72
2014,3,"Payday loan, title loan, personal loan, or advance loan",(Blank),123
2014,3,Student loan,Non-federal student loan,400
2014,4,Bank account or service,(CD) Certificate of deposit,41
2014,4,Bank account or service,Cashing a check without an account,4
2014,4,Bank account or service,Checking account,894
2014,4,Bank account or service,Other bank product/service,241
2014,4,Bank account or service,Savings account,73
2014,4,Consumer Loan,Installment loan,59
2014,4,Consumer Loan,Personal line of credit,52
2014,4,Consumer Loan,Vehicle lease,33
2014,4,Consumer Loan,Vehicle loan,250
2014,4,Credit card or prepaid card,(Blank),1285
2014,4,"Credit reporting, credit repair services, or other personal consumer reports",(Blank),2527
2014,4,Debt collection,Auto,106
2014,4,Debt collection,Credit card,751
2014,4,Debt collection,Federal student loan,82
2014,4,Debt collection,I do not know,803
2014,4,Debt collection,Medical,346
2014,4,Debt collection,Mortgage,168
2014,4,Debt collection,Non-federal student loan,90
2014,4,Debt collection,"Other (i.e. phone, health club, etc.)",993
2014,4,Debt collection,Payday loan,308
2014,4,Money transfers,Domestic (US) money transfer,46
2014,4,Money transfers,International money transfer,60
2014,4,Mortgage,Conventional adjustable mortgage (ARM),497
2014,4,Mortgage,Conventional fixed mortgage,1299
2014,4,Mortgage,FHA mortgage,414
2014,4,Mortgage,Home equity loan or line of credit,206
2014,4,Mortgage,Other mortgage,1434
2014,4,Mortgage,Reverse mortgage,30
2014,4,Mortgage,Second mortgage,23
2014,4,Mortgage,VA mortgage,85
2014,4,"Payday loan, title loan, personal loan, or advance loan",(Blank),119
2014,4,Student loan,Non-federal student loan,360
2014,5,Bank account or service,(CD) Certificate of deposit,65
2014,5,Bank account or service,Cashing a check without an account,6
2014,5,Bank account or service,Checking account,834
2014,5,Bank account or service,Other bank product/service,229
2014,5,Bank account or service,Savings account,65
2014,5,Consumer Loan,Installment loan,47
2014,5,Consumer Loan,Personal line of credit,28
2014,5,Consumer Loan,Vehicle lease,18
2014,5,Consumer Loan,Vehicle loan,198
2014,5,Credit card or prepaid card,(Blank),1077
2014,5,"Credit reporting, credit repair services, or other personal consumer reports",(Blank),2270
2014,5,Debt collection,Auto,103
2014,5,Debt collection,Credit card,639
2014,5,Debt collection,Federal student loan,74
2014,5,Debt collection,I do not know,707
2014,5,Debt collection,Medical,323
2014,5,Debt collection,Mortgage,146
2014,5,Debt collection,Non-federal student loan,70
2014,5,Debt collection,"Other (i.e. phone, health club, etc.)",819
2014,5,Debt collection,Payday loan,284
2014,5,Money transfers,Domestic (US) money transfer,41
2014,5,Money transfers,International money transfer,57
2014,5,Mortgage,Conventional adjustable mortgage (ARM),425
2014,5,Mortgage,Conventional fixed mortgage,1106
2014,5,Mortgage,FHA mortgage,396
2014,5,Mortgage,Home equity loan or line of credit,183
2014,5,Mortgage,Other mortgage,1175
2014,5,Mortgage,Reverse mortgage,22
2014,5,Mortgage,Second mortgage,16
2014,5,Mortgage,VA mortgage,58
2014,5,"Payday loan, title loan, personal loan, or advance loan",(Blank),125
2014,5,Student loan,Non-federal student loan,339
2014,6,Bank account or service,(CD) Certificate of deposit,39
2014,6,Bank account or service,Cashing a check without an account,4
2014,6,Bank account or service,Checking account,917
2014,6,Bank account or service,Other bank product/service,166
2014,6,Bank account or service,Savings account,65
2014,6,Consumer Loan,Installment loan,60
2014,6,Consumer Loan,Personal line of credit,39
2014,6,Consumer Loan,Vehicle lease,26
2014,6,Consumer Loan,Vehicle loan,237
2014,6,Credit card or prepaid card,(Blank),1045
2014,6,"Credit reporting, credit repair services, or other personal consumer reports",(Blank),2424
2014,6,Debt collection,Auto,89
2014,6,Debt collection,Credit card,696
2014,6,Debt collection,Federal student loan,84
2014,6,Debt collection,I do not know,720
2014,6,Debt collection,Medical,371
2014,6,Debt collection,Mortgage,111
2014,6,Debt collection,Non-federal student loan,92
2014,6,Debt collection,"Other (i.e. phone, health club, etc.)",900
2014,6,Debt collection,Payday loan,267
2014,6,Money transfers,Domestic (US) money transfer,53
2014,6,Money transfers,International money transfer,60
2014,6,Mortgage,Conventional adjustable mortgage (ARM),409
2014,6,Mortgage,Conventional fixed mortgage,1132
2014,6,Mortgage,FHA mortgage,389
2014,6,Mortgage,Home equity loan or line of credit,181
2014,6,Mortgage,Other mortgage,1154
2014,6,Mortgage,Reverse mortgage,28
2014,6,Mortgage,Second mortgage,19
2014,6,Mortgage,VA mortgage,65
2014,6,"Payday loan, title loan, personal loan, or advance loan",(Blank),104
2014,6,Student loan,Non-federal student loan,348
2014,7,Bank account or service,(CD) Certificate of deposit,44
2014,7,Bank account or service,Cashing a check without an account,14
2014,7,Bank account or service,Checking account,946
2014,7,Bank account or service,Other bank product/service,210
2014,7,Bank account or service,Savings account,82
2014,7,Consumer Loan,Installment loan,128
2014,7,Consumer Loan,Pawn loan,1
2014,7,Consumer Loan,Personal line of credit,37
2014,7,Consumer Loan,Title loan,13
2014,7,Consumer Loan,Vehicle lease,32
2014,7,Consumer Loan,Vehicle loan,266
2014,7,Credit card or prepaid card,(Blank),1137
2014,7,Credit card or prepaid card,General purpose card,15
2014,7,Credit card or prepaid card,Gift or merchant card,8
2014,7,Credit card or prepaid card,Government benefit payment card,6
2014,7,Credit card or prepaid card,Mobile wallet,7
2014,7,Credit card or prepaid card,Payroll card,1
2014,7,"Credit reporting, credit repair services, or other personal consumer reports",(Blank),2623
2014,7,Debt collection,Auto,87
2014,7,Debt collection,Credit card,708
2014,7,Debt collection,Federal student loan,57
2014,7,Debt collection,I do not know,755
2014,7,Debt collection,Medical,424
2014,7,Debt collection,Mortgage,108
2014,7,Debt collection,Non-federal student loan,77
2014,7,Debt collection,"Other (i.e. phone, health club, etc.)",921
2014,7,Debt collection,Payday loan,277
2014,7,Money transfers,Domestic (US) money transfer,32
2014,7,Money transfers,International money transfer,49
2014,7,Mortgage,Conventional adjustable mortgage (ARM),433
2014,7,Mortgage,Conventional fixed mortgage,1178
2014,7,Mortgage,FHA mortgage,402
2014,7,Mortgage,Home equity loan or line of credit,188
2014,7,Mortgage,Other mortgage,1281
2014,7,Mortgage,Reverse mortgage,32
2014,7,Mortgage,Second mortgage,10
2014,7,Mortgage,VA mortgage,71
2014,7,Other financial service,Check cashing,3
2014,7,Other financial service,Debt settlement,3
2014,7,Other financial service,Money order,1
2014,7,Other financial service,Refund anticipation check,1
2014,7,Other financial service,Traveler’s/Cashier’s checks,3
2014,7,"Payday loan, title loan, personal loan, or advance loan",(Blank),160
2014,7,Student loan,Non-federal student loan,350
2014,8,Bank account or service,(CD) Certificate of deposit,44
2014,8,Bank account or service,Cashing a check without an account,8
2014,8,Bank account or service,Checking account,858
2014,8,Bank account or service,Other bank product/service,190
2014,8,Bank account or service,Savings account,49
2014,8,Consumer Loan,Installment loan,229
2014,8,Consumer Loan,Pawn loan,3
2014,8,Consumer Loan,Personal line of credit,13
2014,8,Consumer Loan,Title loan,16
2014,8,Consumer Loan,Vehicle lease,45
2014,8,Consumer Loan,Vehicle loan,291
2014,8,Credit card or prepaid card,(Blank),1204
2014,8,Credit card or prepaid card,General purpose card,20
2014,8,Credit card or prepaid card,Gift or merchant card,7
2014,8,Credit card or prepaid card,Government benefit payment card,8
2014,8,Credit card or prepaid card,ID prepaid card,2
2014,8,Credit card or prepaid card,Mobile wallet,6
2014,8,Credit card or prepaid card,Other special purpose card,2
2014,8,Credit card or prepaid card,Payroll card,3
2014,8,Credit card or prepaid card,Transit card,1
2014,8,"Credit reporting, credit repair services, or other personal consumer reports",(Blank),2625
2014,8,Debt collection,Auto,57
2014,8,Debt collection,Credit card,678
2014,8,Debt collection,Federal student loan,54
2014,8,Debt collection,I do not know,683
2014,8,Debt collection,Medical,454
2014,8,Debt collection,Mortgage,99
2014,8,Debt collection,Non-federal student loan,58
2014,8,Debt collection,"Other (i.e. phone, health club, etc.)",905
2014,8,Debt collection,Payday loan,191
2014,8,Money transfers,Domestic (US) money transfer,36
2014,8,Money transfers,International money transfer,56
2014,8,Mortgage,Conventional adjustable mortgage (ARM),434
2014,8,Mortgage,Conventional fixed mortgage,1139
2014,8,Mortgage,FHA mortgage,425
2014,8,Mortgage,Home equity loan or line of credit,184
2014,8,Mortgage,Other mortgage,1258
2014,8,Mortgage,Reverse mortgage,36
2014,8,Mortgage,Second mortgage,2
2014,8,Mortgage,VA mortgage,62
2014,8,Other financial service,Check cashing,7
2014,8,Other financial service,Credit repair,4
2014,8,Other financial service,Debt settlement,2
2014,8,Other financial service,Foreign currency exchange,2
2014,8,Other financial service,Money order,1
2014,8,Other financial service,Refund anticipation check,2
2014,8,Other financial service,Traveler’s/Cashier’s checks,4
2014,8,"Payday loan, title loan, personal loan, or advance loan",(Blank),162
2014,8,Student loan,Non-federal student loan,338
2014,8,Virtual currency,Domestic (US) money transfer,1
2014,9,Bank account or service,(CD) Certificate of deposit,39
2014,9,Bank account or service,Cashing a check without an account,5
2014,9,Bank account or service,Checking account,827
2014,9,Bank account or service,Other bank product/service,211
2014,9,Bank account or service,Savings account,74
2014,9,Consumer Loan,Installment loan,208
2014,9,Consumer Loan,Pawn loan,1
2014,9,Consumer Loan,Personal line of credit,12
2014,9,Consumer Loan,Title loan,19
2014,9,Consumer Loan,Vehicle lease,48
2014,9,Consumer Loan,Vehicle loan,266
2014,9,Credit card or prepaid card,(Blank),1153
2014,9,Credit card or prepaid card,General purpose card,23
2014,9,Credit card or prepaid card,Gift or merchant card,10
2014,9,Credit card or prepaid card,Government benefit payment card,7
2014,9,Credit card or prepaid card,ID prepaid card,3
2014,9,Credit card or prepaid card,Mobile wallet,5
2014,9,Credit card or prepaid card,Other special purpose card,6
2014,9,Credit card or prepaid card,Payroll card,2
2014,9,Credit card or prepaid card,Transit card,1
2014,9,"Credit reporting, credit repair services, or other personal consumer reports",(Blank),2444
2014,9,Debt collection,Auto,72
2014,9,Debt collection,Credit card,631
2014,9,Debt collection,Federal student loan,44
2014,9,Debt collection,I do not know,583
2014,9,Debt collection,Medical,364
2014,9,Debt collection,Mortgage,92
2014,9,Debt collection,Non-federal student loan,45
2014,9,Debt collection,"Other (i.e. phone, health club, etc.)",830
2014,9,Debt collection,Payday loan,172
2014,9,Money transfers,Domestic (US) money transfer,46
2014,9,Money transfers,International money transfer,59
2014,9,Mortgage,Conventional adjustable mortgage (ARM),438
2014,9,Mortgage,Conventional fixed mortgage,1146
2014,9,Mortgage,FHA mortgage,396
2014,9,Mortgage,Home equity loan or line of credit,202
2014,9,Mortgage,Other mortgage,1117
2014,9,Mortgage,Reverse mortgage,35
2014,9,Mortgage,VA mortgage,62
2014,9,Other financial service,Check cashing,7
2014,9,Other financial service,Credit repair,5
2014,9,Other financial service,Debt settlement,5
2014,9,Other financial service,Foreign currency exchange,2
2014,9,Other financial service,Money order,3
2014,9,Other financial service,Traveler’s/Cashier’s checks,1
2014,9,"Payday loan, title loan, personal loan, or advance loan",(Blank),179
2014,9,Student loan,Non-federal student loan,362
2014,10,Bank account or service,(CD) Certificate of deposit,55
2014,10,Bank account or service,Cashing a check without an account,6
2014,10,Bank account or service,Checking account,875
2014,10,Bank account or service,Other bank product/service,244
2014,10,Bank account or service,Savings account,62
2014,10,Consumer Loan,Installment loan,186
2014,10,Consumer Loan,Pawn loan,3
2014,10,Consumer Loan,Personal line of credit,14
2014,10,Consumer Loan,Title loan,19
2014,10,Consumer Loan,Vehicle lease,50
2014,10,Consumer Loan,Vehicle loan,310
2014,10,Credit card or prepaid card,(Blank),1068
2014,10,Credit card or prepaid card,General purpose card,24
2014,10,Credit card or prepaid card,Gift or merchant card,6
2014,10,Credit card or prepaid card,Government benefit payment card,11
2014,10,Credit card or prepaid card,ID prepaid card,3
2014,10,Credit card or prepaid card,Mobile wallet,5
2014,10,Credit card or prepaid card,Other special purpose card,7
2014,10,Credit card or prepaid card,Payroll card,2
2014,10,"Credit reporting, credit repair services, or other personal consumer reports",(Blank),2207
2014,10,Debt collection,Auto,72
2014,10,Debt collection,Credit card,597
2014,10,Debt collection,Federal student loan,58
2014,10,Debt collection,I do not know,707
2014,10,Debt collection,Medical,427
2014,10,Debt collection,Mortgage,92
2014,10,Debt collection,Non-federal student loan,55
2014,10,Debt collection,"Other (i.e. phone, health club, etc.)",956
2014,10,Debt collection,Payday loan,201
2014,10,Money transfers,Domestic (US) money transfer,28
2014,10,Money transfers,International money transfer,50
2014,10,Mortgage,Conventional adjustable mortgage (ARM),414
2014,10,Mortgage,Conventional fixed mortgage,1210
2014,10,Mortgage,FHA mortgage,427
2014,10,Mortgage,Home equity loan or line of credit,200
2014,10,Mortgage,Other mortgage,1311
2014,10,Mortgage,Reverse mortgage,34
2014,10,Mortgage,VA mortgage,104
2014,10,Other financial service,Check cashing,9
